receiver_condition,domain,series,seed_a,seed_b,panel_size,rows_per_context,P_star,aligned_tv,ari,alignment_gain,canonical_P_star,permutation_exact_agreement_with_96,delta_aligned_tv_vs_96,delta_ari_vs_96,delta_alignment_gain_vs_96,taxonomy_96,taxonomy_sensitivity,executability_status
LSTM_REFERENCE,WHO,Guam,123,2025,72,24,3-2-0-1-4,0.43887031467678567,0.12985929272293043,0.25135431543214276,3-2-0-1-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Guam,123,2025,48,16,3-4-0-1-2,0.3894993325696428,0.12985929272293043,0.3007252975392856,3-2-0-1-4,FALSE,-0.04937098210714286,0.0,0.04937098210714286,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Lao People's Democratic Republic,42,123,96,32,3-2-4-1-0,0.5329370785892856,-0.04194754509975169,0.10724370150000007,3-2-4-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Lao People's Democratic Republic,42,123,72,24,2-3-4-1-0,0.5608754389107142,-0.04194754509975169,0.07930534117857146,3-2-4-1-0,FALSE,0.0279383603214286,0.0,-0.0279383603214286,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Lao People's Democratic Republic,42,123,48,16,2-3-4-1-0,0.5608754389107142,-0.04194754509975169,0.07930534117857146,3-2-4-1-0,FALSE,0.0279383603214286,0.0,-0.0279383603214286,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Lao People's Democratic Republic,42,2025,96,32,1-3-0-4-2,0.5145253913214286,-0.00900900900900889,0.4278250235714287,1-3-0-4-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Lao People's Democratic Republic,42,2025,72,24,2-3-4-1-0,0.9096688552500002,-0.00900900900900889,0.03268155964285713,1-3-0-4-2,FALSE,0.3951434639285716,0.0,-0.3951434639285716,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Lao People's Democratic Republic,42,2025,48,16,3-1-0-4-2,0.54918350925,-0.00900900900900889,0.3931669056428573,1-3-0-4-2,FALSE,0.03465811792857143,0.0,-0.03465811792857143,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Lao People's Democratic Republic,123,2025,96,32,0-4-2-1-3,0.36659191012500003,-0.05635148042024844,0.551054116857143,0-4-2-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Lao People's Democratic Republic,123,2025,72,24,0-4-3-1-2,0.36719839591071424,-0.05635148042024844,0.5504476310714288,0-4-2-1-3,FALSE,0.0006064857857142059,0.0,-0.0006064857857142059,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Lao People's Democratic Republic,123,2025,48,16,0-4-3-1-2,0.36719839591071424,-0.05635148042024844,0.5504476310714288,0-4-2-1-3,FALSE,0.0006064857857142059,0.0,-0.0006064857857142059,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Malaysia,42,123,96,32,3-2-0-1-4,0.6888395738053569,-0.016324178989821417,-0.2635278290285712,3-2-0-1-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Malaysia,42,123,72,24,3-2-0-1-4,0.6888395738053569,-0.016324178989821417,-0.2635278290285712,3-2-0-1-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Malaysia,42,123,48,16,0-2-3-4-1,0.43047480101964286,-0.016324178989821417,-0.005163056242857178,3-2-0-1-4,FALSE,-0.258364772785714,0.0,0.258364772785714,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Malaysia,42,2025,96,32,1-0-3-4-2,0.6547591908571428,0.005398074053980727,-0.07497323932142863,1-0-3-4-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Malaysia,42,2025,72,24,1-0-3-4-2,0.6547591908571428,0.005398074053980727,-0.07497323932142863,1-0-3-4-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Malaysia,42,2025,48,16,3-4-1-0-2,0.5928256237499999,0.005398074053980727,-0.013039672214285702,1-0-3-4-2,FALSE,-0.06193356710714293,0.0,0.06193356710714293,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Malaysia,123,2025,96,32,3-4-2-1-0,0.5943339060196429,0.06068392963036178,0.09466119572142861,3-4-2-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Malaysia,123,2025,72,24,3-4-2-1-0,0.5943339060196429,0.06068392963036178,0.09466119572142861,3-4-2-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Malaysia,123,2025,48,16,3-0-2-1-4,0.4981285992696428,0.06068392963036178,0.19086650247142867,3-4-2-1-0,FALSE,-0.09620530675000005,0.0,0.09620530675000005,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Maldives,42,123,96,32,3-1-4-0-2,0.6300157009714286,0.032129403944161285,-0.09826945626071426,3-1-4-0-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Maldives,42,123,72,24,3-1-4-0-2,0.6300157009714286,0.032129403944161285,-0.09826945626071426,3-1-4-0-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Maldives,42,123,48,16,3-0-4-1-2,0.7418421053607143,0.032129403944161285,-0.21009586064999997,3-1-4-0-2,FALSE,0.1118264043892857,0.0,-0.1118264043892857,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Maldives,42,2025,96,32,2-0-4-3-1,0.5082638204178571,-0.04712678625722103,0.046511557892857214,2-0-4-3-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Maldives,42,2025,72,24,2-0-4-3-1,0.5082638204178571,-0.04712678625722103,0.046511557892857214,2-0-4-3-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Maldives,42,2025,48,16,2-0-4-3-1,0.5082638204178571,-0.04712678625722103,0.046511557892857214,2-0-4-3-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Maldives,123,2025,96,32,3-1-0-2-4,0.6520826531214284,-0.01841921193751456,-0.005483292124999983,3-1-0-2-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Maldives,123,2025,72,24,0-1-3-2-4,0.6493086452821428,-0.01841921193751456,-0.002709284285714375,3-1-0-2-4,FALSE,-0.0027740078392856082,0.0,0.0027740078392856082,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Maldives,123,2025,48,16,3-1-0-2-4,0.6520826531214284,-0.01841921193751456,-0.005483292124999983,3-1-0-2-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mexico,42,123,96,32,1-4-3-0-2,0.5563318915107142,0.3298112396575809,0.23578332640714295,1-4-3-0-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mexico,42,123,72,24,1-4-3-0-2,0.5563318915107142,0.3298112396575809,0.23578332640714295,1-4-3-0-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mexico,42,123,48,16,1-2-3-0-4,0.3372812094892857,0.3298112396575809,0.4548340084285714,1-4-3-0-2,FALSE,-0.21905068202142847,0.0,0.21905068202142847,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mexico,42,2025,96,32,1-0-4-3-2,0.5894593571428571,0.08643042350907523,0.06776960910714291,1-0-4-3-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mexico,42,2025,72,24,1-0-2-4-3,0.6472548872499999,0.08643042350907523,0.009974079000000136,1-0-4-3-2,FALSE,0.05779553010714278,0.0,-0.05779553010714278,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mexico,42,2025,48,16,1-0-4-3-2,0.5894593571428571,0.08643042350907523,0.06776960910714291,1-0-4-3-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mexico,123,2025,96,32,2-1-3-4-0,0.640458022025,0.11189427312775328,0.14400118795000005,2-1-3-4-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mexico,123,2025,72,24,2-1-3-4-0,0.640458022025,0.11189427312775328,0.14400118795000005,2-1-3-4-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mexico,123,2025,48,16,4-1-0-3-2,0.5849058477035713,0.11189427312775328,0.19955336227142872,2-1-3-4-0,FALSE,-0.05555217432142867,0.0,0.05555217432142867,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mongolia,42,123,96,32,3-1-4-2-0,0.6362991961607143,-0.012675668228162025,-0.11007215782142865,3-1-4-2-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mongolia,42,123,72,24,0-1-4-3-2,0.596084077875,-0.012675668228162025,-0.06985703953571432,3-1-4-2-0,FALSE,-0.040215118285714335,0.0,0.040215118285714335,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mongolia,42,123,48,16,0-1-2-3-4,0.5262270383392856,-0.012675668228162025,0.0,3-1-4-2-0,FALSE,-0.11007215782142865,0.0,0.11007215782142865,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mongolia,42,2025,96,32,1-3-4-2-0,0.3939950341071428,0.38820008550662677,0.42295372850000007,1-3-4-2-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mongolia,42,2025,72,24,1-3-4-2-0,0.3939950341071428,0.38820008550662677,0.42295372850000007,1-3-4-2-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mongolia,42,2025,48,16,1-3-4-2-0,0.3939950341071428,0.38820008550662677,0.42295372850000007,1-3-4-2-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mongolia,123,2025,96,32,2-3-4-1-0,0.5925531244464285,-0.0804387568555759,0.06162701564285711,2-3-4-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mongolia,123,2025,72,24,0-3-2-1-4,0.6751237691607143,-0.0804387568555759,-0.02094362907142866,2-3-4-1-0,FALSE,0.08257064471428577,0.0,-0.08257064471428577,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Mongolia,123,2025,48,16,0-3-2-1-4,0.6751237691607143,-0.0804387568555759,-0.02094362907142866,2-3-4-1-0,FALSE,0.08257064471428577,0.0,-0.08257064471428577,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Myanmar,42,123,96,32,2-4-3-1-0,0.4911120173392858,0.13761135655826756,0.1884433070714283,2-4-3-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Myanmar,42,123,72,24,2-1-3-4-0,0.575502150375,0.13761135655826756,0.10405317403571412,2-4-3-1-0,FALSE,0.08439013303571419,0.0,-0.08439013303571419,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Myanmar,42,123,48,16,3-1-2-4-0,0.660185633767857,0.13761135655826756,0.019369690642857096,2-4-3-1-0,FALSE,0.16907361642857122,0.0,-0.16907361642857122,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Myanmar,42,2025,96,32,1-4-2-0-3,0.6663631316607143,0.06729908716663682,0.0252901339642857,1-4-2-0-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Myanmar,42,2025,72,24,1-0-2-4-3,0.5856309414464286,0.06729908716663682,0.10602232417857138,1-4-2-0-3,FALSE,-0.08073219021428568,0.0,0.08073219021428568,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Myanmar,42,2025,48,16,2-4-1-0-3,0.6701367743392856,0.06729908716663682,0.021516491285714312,1-4-2-0-3,FALSE,0.0037736426785713872,0.0,-0.0037736426785713872,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Myanmar,123,2025,96,32,1-4-2-3-0,0.6290518633928571,-0.08080431949357662,0.14136249882142882,1-4-2-3-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Myanmar,123,2025,72,24,1-4-2-3-0,0.6290518633928571,-0.08080431949357662,0.14136249882142882,1-4-2-3-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Myanmar,123,2025,48,16,1-4-2-3-0,0.6290518633928571,-0.08080431949357662,0.14136249882142882,1-4-2-3-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Nepal,42,123,96,32,4-0-3-1-2,0.4637585603625,0.2546922989420999,0.21047539273928567,4-0-3-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Nepal,42,123,72,24,4-0-3-1-2,0.4637585603625,0.2546922989420999,0.21047539273928567,4-0-3-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Nepal,42,123,48,16,2-3-0-1-4,0.5747877231125,0.2546922989420999,0.09944622998928565,4-0-3-1-2,FALSE,0.11102916275000002,0.0,-0.11102916275000002,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Nepal,42,2025,96,32,0-4-3-1-2,0.5542820751482143,0.13008284925245214,0.07315168288214291,0-4-3-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Nepal,42,2025,72,24,0-4-3-1-2,0.5542820751482143,0.13008284925245214,0.07315168288214291,0-4-3-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Nepal,42,2025,48,16,1-3-4-0-2,0.7199888604589286,0.13008284925245214,-0.09255510242857146,0-4-3-1-2,FALSE,0.16570678531071437,0.0,-0.16570678531071437,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Nepal,123,2025,96,32,4-1-2-3-0,0.50566909475,0.24254290696607214,0.19177808521428574,4-1-2-3-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Nepal,123,2025,72,24,4-1-2-3-0,0.50566909475,0.24254290696607214,0.19177808521428574,4-1-2-3-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Nepal,123,2025,48,16,2-4-1-3-0,0.4286808912142857,0.24254290696607214,0.26876628875,4-1-2-3-0,FALSE,-0.07698820353571428,0.0,0.07698820353571428,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Caledonia,42,123,96,32,0-1-2-3-4,0.7650897677678572,0.35777471987418913,0.0,0-1-2-3-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Caledonia,42,123,72,24,0-4-1-3-2,0.7232541634107142,0.35777471987418913,0.04183560435714295,0-1-2-3-4,FALSE,-0.04183560435714295,0.0,0.04183560435714295,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Caledonia,42,123,48,16,0-2-1-3-4,0.7232541634107142,0.35777471987418913,0.04183560435714295,0-1-2-3-4,FALSE,-0.04183560435714295,0.0,0.04183560435714295,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Caledonia,42,2025,96,32,0-3-4-1-2,0.37767457559464285,0.0,0.4778173254892856,0-3-4-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Caledonia,42,2025,72,24,0-3-4-1-2,0.37767457559464285,0.0,0.4778173254892856,0-3-4-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Caledonia,42,2025,48,16,0-3-4-1-2,0.37767457559464285,0.0,0.4778173254892856,0-3-4-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Caledonia,123,2025,96,32,0-4-2-1-3,0.4649742314839286,0.0,0.2582018346642858,0-4-2-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Caledonia,123,2025,72,24,0-4-1-2-3,0.44916550755535717,0.0,0.2740105585928572,0-4-2-1-3,FALSE,-0.01580872392857141,0.0,0.01580872392857141,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Caledonia,123,2025,48,16,0-4-1-2-3,0.44916550755535717,0.0,0.2740105585928572,0-4-2-1-3,FALSE,-0.01580872392857141,0.0,0.01580872392857141,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Zealand,42,123,96,32,0-1-4-2-3,0.6698783286035715,0.01554274254199053,-0.011040262749999918,0-1-4-2-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Zealand,42,123,72,24,3-1-4-0-2,0.5102361550750001,0.01554274254199053,0.14860191077857154,0-1-4-2-3,FALSE,-0.15964217352857146,0.0,0.15964217352857146,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Zealand,42,123,48,16,3-2-4-1-0,0.6146169107464285,0.01554274254199053,0.044221155107143084,0-1-4-2-3,FALSE,-0.055261417857143,0.0,0.055261417857143,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Zealand,42,2025,96,32,2-0-4-1-3,0.7117592540446429,0.005292903920337311,-0.10604996482142859,2-0-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Zealand,42,2025,72,24,2-0-4-1-3,0.7117592540446429,0.005292903920337311,-0.10604996482142859,2-0-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Zealand,42,2025,48,16,2-0-4-1-3,0.7117592540446429,0.005292903920337311,-0.10604996482142859,2-0-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Zealand,123,2025,96,32,0-1-3-2-4,0.7888171458982143,-0.03901213897028043,-0.013461831678571512,0-1-3-2-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Zealand,123,2025,72,24,0-1-3-2-4,0.7888171458982143,-0.03901213897028043,-0.013461831678571512,0-1-3-2-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,New Zealand,123,2025,48,16,0-1-3-2-4,0.7888171458982143,-0.03901213897028043,-0.013461831678571512,0-1-3-2-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Northern Mariana Islands,42,123,96,32,0-4-3-1-2,0.15064727077857146,0.0,0.7718719107714286,0-4-3-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Northern Mariana Islands,42,123,72,24,0-3-4-1-2,0.21021046885,0.0,0.7123087127000001,0-4-3-1-2,FALSE,0.05956319807142854,0.0,-0.059563198071428514,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Northern Mariana Islands,42,123,48,16,0-4-2-1-3,0.21186099240714285,0.0,0.7106581891428572,0-4-3-1-2,FALSE,0.06121372162857139,0.0,-0.061213721628571416,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Northern Mariana Islands,42,2025,96,32,2-0-4-1-3,0.6818293584607144,0.0,0.3181706418642857,2-0-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Northern Mariana Islands,42,2025,72,24,0-3-4-1-2,0.6818293584607144,0.0,0.3181706418642857,2-0-4-1-3,FALSE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Northern Mariana Islands,42,2025,48,16,2-0-4-1-3,0.6818293584607144,0.0,0.3181706418642857,2-0-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Northern Mariana Islands,123,2025,96,32,0-1-2-3-4,0.7896094281678573,-0.08563968668407329,0.0,0-1-2-3-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Northern Mariana Islands,123,2025,72,24,0-1-2-3-4,0.7896094281678573,-0.08563968668407329,0.0,0-1-2-3-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Northern Mariana Islands,123,2025,48,16,0-4-2-1-3,0.36308908609642854,-0.08563968668407329,0.42652034207142875,0-1-2-3-4,FALSE,-0.42652034207142875,0.0,0.42652034207142875,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Papua New Guinea,42,123,96,32,2-3-4-1-0,0.45431753482500004,0.3626229508196721,0.34809436526071436,2-3-4-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Papua New Guinea,42,123,72,24,3-2-4-1-0,0.458268810575,0.3626229508196721,0.3441430895107144,2-3-4-1-0,FALSE,0.003951275749999983,0.0,-0.003951275749999983,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Papua New Guinea,42,123,48,16,2-3-4-1-0,0.45431753482500004,0.3626229508196721,0.34809436526071436,2-3-4-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Papua New Guinea,42,2025,96,32,1-0-4-3-2,0.4776103364946428,0.25102559093572957,0.3579402714464287,1-0-4-3-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
LSTM_REFERENCE,WHO,Papua New Guinea,42,2025,72,24,1-3-0-4-2,0.3588040354946429,0.25102559093572957,0.4767465724464286,1-0-4-3-2,FALSE,-0.11880630099999989,0.0,0.11880630099999989,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
