receiver_architecture,country,sender_seed,receiver_seed,receiver_stratum,sender_source,P_align_sender_to_receiver,swap_mean_abs_deviation,receiver_neutral_mean_abs_deviation,swap_to_neutral_ratio,receiver_native_equivalence_error,checkpoint_hash_verified
TRANSFORMER,Papua New Guinea,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.5175742506980896,0.93877112865448,0.5513316663667719,0.0,TRUE
TRANSFORMER,Papua New Guinea,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-2-3-4,0.9635118842124939,0.93877112865448,1.0263544060984005,0.0,TRUE
TRANSFORMER,Papua New Guinea,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-3-0-1-2,0.6568449139595032,0.93877112865448,0.6996858913854164,0.0,TRUE
TRANSFORMER,Papua New Guinea,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.8437067270278931,0.93877112865448,0.8987352734602728,0.0,TRUE
TRANSFORMER,Papua New Guinea,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-2-3-4,1.232640027999878,0.93877112865448,1.3130357233787044,0.0,TRUE
TRANSFORMER,Papua New Guinea,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-0-1-2,1.9932336807250977,2.1243367195129395,0.9382851891681745,0.0,TRUE
TRANSFORMER,Papua New Guinea,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-2-3-4,2.509077310562134,2.1243367195129395,1.181110926302402,0.0,TRUE
TRANSFORMER,Papua New Guinea,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.483115017414093,2.1243367195129395,0.2274192283061698,0.0,TRUE
TRANSFORMER,Papua New Guinea,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-3-0-1-2,2.041327953338623,2.1243367195129395,0.9609248546090432,0.0,TRUE
TRANSFORMER,Papua New Guinea,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-2-3-4,2.4434239864349365,2.1243367195129395,1.1502055978183894,0.0,TRUE
TRANSFORMER,Papua New Guinea,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.1505732238292694,2.1243367195129395,0.07088011163493531,0.0,TRUE
TRANSFORMER,Philippines,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,19.79726791381836,218.0943145751953,0.09077388354840671,0.0,TRUE
TRANSFORMER,Philippines,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-2-4-3-1,106.93070220947266,218.0943145751953,0.49029568889841335,0.0,TRUE
TRANSFORMER,Philippines,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-4-0-3-1,302.9913024902344,218.0943145751953,1.3892673134574904,0.0,TRUE
TRANSFORMER,Philippines,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,19.10042953491211,218.0943145751953,0.08757875954774877,0.0,TRUE
TRANSFORMER,Philippines,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-2-4-3-1,116.65009307861328,218.0943145751953,0.5348607702398142,0.0,TRUE
TRANSFORMER,Philippines,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-4-2-1,315.20941162109375,218.0943145751953,1.4452894484437133,0.0,TRUE
TRANSFORMER,Philippines,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-4-1-3-2,58.109806060791016,138.45413208007812,0.4197043828723138,0.0,TRUE
TRANSFORMER,Philippines,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,26.485218048095703,138.45413208007812,0.19129236267775215,0.0,TRUE
TRANSFORMER,Philippines,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-4-2-1-0,105.83833312988281,138.45413208007812,0.7644288512001128,0.0,TRUE
TRANSFORMER,Philippines,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-4-1-3-2,59.26493453979492,138.45413208007812,0.42804742371659726,0.0,TRUE
TRANSFORMER,Philippines,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,41.23725509643555,138.45413208007812,0.29784055179071894,0.0,TRUE
TRANSFORMER,Philippines,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-2-3-4,70.58198547363281,138.45413208007812,0.5097860527037944,0.0,TRUE
TRANSFORMER,Philippines,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-4-0-3-1,210.4546356201172,165.1748809814453,1.2741322068442011,0.0,TRUE
TRANSFORMER,Philippines,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-1-2-3-0,52.59204864501953,165.1748809814453,0.3184022191057452,0.0,TRUE
TRANSFORMER,Philippines,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,199.1067657470703,165.1748809814453,1.2054300542794802,0.0,TRUE
TRANSFORMER,Philippines,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-4-0-3-1,214.56507873535156,165.1748809814453,1.2990176076437097,0.0,TRUE
TRANSFORMER,Philippines,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-1-2-3-0,44.524497985839844,165.1748809814453,0.269559740084459,0.0,TRUE
TRANSFORMER,Philippines,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,22.103424072265625,165.1748809814453,0.1338183139042103,0.0,TRUE
TRANSFORMER,Singapore,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,2.907515287399292,14.629887580871582,0.1987380471194349,0.0,TRUE
TRANSFORMER,Singapore,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-1-4-2-0,13.83681583404541,14.629887580871582,0.9457909883146947,0.0,TRUE
TRANSFORMER,Singapore,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-4-0-2-1,23.003816604614258,14.629887580871582,1.5723850561019688,0.0,TRUE
TRANSFORMER,Singapore,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,2.2646968364715576,14.629887580871582,0.1547993328009317,0.0,TRUE
TRANSFORMER,Singapore,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-1-4-0-2,15.809019088745117,14.629887580871582,1.080597441460537,0.0,TRUE
TRANSFORMER,Singapore,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-4-0-2-3,14.777704238891602,14.629887580871582,1.0101037453092454,0.0,TRUE
TRANSFORMER,Singapore,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-1-0-3-2,70.77967834472656,39.02886962890625,1.8135210939418156,0.0,TRUE
TRANSFORMER,Singapore,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,40.72334671020508,39.02886962890625,1.0434159917366357,0.0,TRUE
TRANSFORMER,Singapore,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-2-0-1-4,57.1241340637207,39.02886962890625,1.463637932814032,0.0,TRUE
TRANSFORMER,Singapore,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-1-0-3-2,72.53434753417969,39.02886962890625,1.8584793314243981,0.0,TRUE
TRANSFORMER,Singapore,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,43.96952438354492,39.02886962890625,1.1265897475795568,0.0,TRUE
TRANSFORMER,Singapore,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-4-3-1-0,72.8706283569336,39.02886962890625,1.8670955385026797,0.0,TRUE
TRANSFORMER,Singapore,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-0-3-4-1,45.751441955566406,33.62519073486328,1.3606299609218389,0.0,TRUE
TRANSFORMER,Singapore,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-2-3-4,61.30812454223633,33.62519073486328,1.8232796068178379,0.0,TRUE
TRANSFORMER,Singapore,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,25.966737747192383,33.62519073486328,0.7722406082969677,0.0,TRUE
TRANSFORMER,Singapore,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-3-4-1,42.94275665283203,33.62519073486328,1.277100760303141,0.0,TRUE
TRANSFORMER,Singapore,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-3-2-4,60.235252380371094,33.62519073486328,1.7913728090148187,0.0,TRUE
TRANSFORMER,Singapore,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,20.875646591186523,33.62519073486328,0.6208335517199678,0.0,TRUE
TRANSFORMER,Sri Lanka,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,118.43870544433594,199.56849670410156,0.5934739570641951,0.0,TRUE
TRANSFORMER,Sri Lanka,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-4-3-2,230.23399353027344,199.56849670410156,1.1536590059684586,0.0,TRUE
TRANSFORMER,Sri Lanka,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-0-3-4-1,237.0687713623047,199.56849670410156,1.1879067852768588,0.0,TRUE
TRANSFORMER,Sri Lanka,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,97.81818389892578,199.56849670410156,0.4901484227942045,0.0,TRUE
TRANSFORMER,Sri Lanka,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-4-3-2,302.43621826171875,199.56849670410156,1.5154507011702265,0.0,TRUE
TRANSFORMER,Sri Lanka,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-1-4-3,222.4689483642578,199.56849670410156,1.1147498329564036,0.0,TRUE
TRANSFORMER,Sri Lanka,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-3-4-0-2,29.945695877075195,43.46101760864258,0.6890242687534368,0.0,TRUE
TRANSFORMER,Sri Lanka,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,49.456790924072266,43.46101760864258,1.1379574995095691,0.0,TRUE
TRANSFORMER,Sri Lanka,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-3-2-1-4,54.38323211669922,43.46101760864258,1.2513106022138945,0.0,TRUE
TRANSFORMER,Sri Lanka,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-3-4-0-2,32.5263671875,43.46101760864258,0.7484032583036405,0.0,TRUE
TRANSFORMER,Sri Lanka,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,9.733865737915039,43.46101760864258,0.22396773645675935,0.0,TRUE
TRANSFORMER,Sri Lanka,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-3-1-4,99.3132553100586,43.46101760864258,2.2851111357850336,0.0,TRUE
TRANSFORMER,Sri Lanka,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-0-3-4-2,74.53456115722656,68.0630874633789,1.0950805191922803,0.0,TRUE
TRANSFORMER,Sri Lanka,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-3-2-0-4,60.40018844604492,68.0630874633789,0.8874147602919574,0.0,TRUE
TRANSFORMER,Sri Lanka,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,53.766807556152344,68.0630874633789,0.7899554598530573,0.0,TRUE
TRANSFORMER,Sri Lanka,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-0-4-3-2,113.65943908691406,68.0630874633789,1.669913066286746,0.0,TRUE
TRANSFORMER,Sri Lanka,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-3-2-4,74.94122314453125,68.0630874633789,1.1010552993919516,0.0,TRUE
TRANSFORMER,Sri Lanka,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,53.373748779296875,68.0630874633789,0.7841805414427376,0.0,TRUE
TRANSFORMER,Switzerland,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,3-1-2-0-4,691.6585083007812,1121.9407958984375,0.6164839631728597,0.0,TRUE
TRANSFORMER,Switzerland,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-1-4-0-2,1035.3157958984375,1121.9407958984375,0.922790043541797,0.0,TRUE
TRANSFORMER,Switzerland,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-4-0-3-2,1051.7493896484375,1121.9407958984375,0.9374375131855407,0.0,TRUE
TRANSFORMER,Switzerland,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,3-1-2-0-4,625.0557861328125,1121.9407958984375,0.557120115801008,0.0,TRUE
TRANSFORMER,Switzerland,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-1-4-0-2,671.5479125976562,1121.9407958984375,0.5985591352526657,0.0,TRUE
TRANSFORMER,Switzerland,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-0-4-3-2,958.0454711914062,1121.9407958984375,0.853918027309288,0.0,TRUE
TRANSFORMER,Switzerland,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-3-1-4-2,1370.6588134765625,1029.2401123046875,1.3317191946662144,0.0,TRUE
TRANSFORMER,Switzerland,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-3-2-4,532.4569702148438,1029.2401123046875,0.5173301777197153,0.0,TRUE
TRANSFORMER,Switzerland,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-4-1-2-0,1551.204833984375,1029.2401123046875,1.5071360078562208,0.0,TRUE
TRANSFORMER,Switzerland,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-1-4-2,1282.91796875,1029.2401123046875,1.2464710162503032,0.0,TRUE
TRANSFORMER,Switzerland,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,784.6627807617188,1029.2401123046875,0.7623709680384414,0.0,TRUE
TRANSFORMER,Switzerland,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-4-2-1-0,1077.20703125,1029.2401123046875,1.0466042067073196,0.0,TRUE
TRANSFORMER,Switzerland,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-3-4-0-1,733.8462524414062,580.9508056640625,1.263181400708404,0.0,TRUE
TRANSFORMER,Switzerland,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-1-2-3-0,553.4032592773438,580.9508056640625,0.9525819637082176,0.0,TRUE
TRANSFORMER,Switzerland,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-4-1-2-3,1305.816650390625,580.9508056640625,2.2477232799393336,0.0,TRUE
TRANSFORMER,Switzerland,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-4-3-0-1,673.7462768554688,580.9508056640625,1.159730342546535,0.0,TRUE
TRANSFORMER,Switzerland,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-2-3-0-4,2119.962890625,580.9508056640625,3.64912634590764,0.0,TRUE
TRANSFORMER,Switzerland,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,389.498779296875,580.9508056640625,0.6704505364299373,0.0,TRUE
TRANSFORMER,Thailand,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,260.74127197265625,127.91532135009766,2.0383896879641243,0.0,TRUE
TRANSFORMER,Thailand,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-4-3-2,231.4957275390625,127.91532135009766,1.8097576200857957,0.0,TRUE
TRANSFORMER,Thailand,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-2-4-3-1,381.91461181640625,127.91532135009766,2.9856830892925297,0.0,TRUE
TRANSFORMER,Thailand,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,265.55352783203125,127.91532135009766,2.0760103248712864,0.0,TRUE
TRANSFORMER,Thailand,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-4-3-2,267.1870422363281,127.91532135009766,2.0887806043581825,0.0,TRUE
TRANSFORMER,Thailand,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-3-0-4-2,209.3030548095703,127.91532135009766,1.6362625884097075,0.0,TRUE
TRANSFORMER,Thailand,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-3-4-1-2,354.9117736816406,172.2301483154297,2.060683202987435,0.0,TRUE
TRANSFORMER,Thailand,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-3-1-2-4,453.3686218261719,172.2301483154297,2.632341818552308,0.0,TRUE
TRANSFORMER,Thailand,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-3-2-1-4,122.2148666381836,172.2301483154297,0.7096020518681435,0.0,TRUE
TRANSFORMER,Thailand,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-4-1-2,357.58306884765625,172.2301483154297,2.0761932353025863,0.0,TRUE
TRANSFORMER,Thailand,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,70.2730484008789,172.2301483154297,0.408018277219258,0.0,TRUE
TRANSFORMER,Thailand,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-3-4-1-0,99.9775161743164,172.2301483154297,0.5804878945538228,0.0,TRUE
TRANSFORMER,Thailand,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-0-4-1-3,76.84747314453125,56.87253952026367,1.3512228184772814,0.0,TRUE
TRANSFORMER,Thailand,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-3-2-1-4,170.9086151123047,56.87253952026367,3.0051166442358355,0.0,TRUE
TRANSFORMER,Thailand,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,48.37668228149414,56.87253952026367,0.8506158277714597,0.0,TRUE
TRANSFORMER,Thailand,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-4-1-3,74.81839752197266,56.87253952026367,1.3155452201200701,0.0,TRUE
TRANSFORMER,Thailand,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-2-4-3-1,62.95903778076172,56.87253952026367,1.1070199838417525,0.0,TRUE
TRANSFORMER,Thailand,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,131.80809020996094,56.87253952026367,2.317605145150899,0.0,TRUE
TRANSFORMER,Timor-Leste,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.013807535171508789,0.11961033195257187,0.11543764611391415,0.0,TRUE
TRANSFORMER,Timor-Leste,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-3-4-1-0,0.14195497334003448,0.11961033195257187,1.1868119670157153,0.0,TRUE
TRANSFORMER,Timor-Leste,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-1-4-3-0,0.12300814688205719,0.11961033195257187,1.0284073697816727,0.0,TRUE
TRANSFORMER,Timor-Leste,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.012327958829700947,0.11961033195257187,0.10306767507834737,0.0,TRUE
TRANSFORMER,Timor-Leste,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-3-4-1-0,0.15658608078956604,0.11961033195257187,1.3091350741477406,0.0,TRUE
TRANSFORMER,Timor-Leste,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-1-4-3-0,0.12614287436008453,0.11961033195257187,1.05461520172106,0.0,TRUE
TRANSFORMER,Timor-Leste,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-0-1-2,0.10221435874700546,0.1416957676410675,0.7213649387603924,0.0,TRUE
TRANSFORMER,Timor-Leste,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.05846872180700302,0.1416957676410675,0.41263562617559163,0.0,TRUE
TRANSFORMER,Timor-Leste,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-3-2-1-4,0.1396017223596573,0.1416957676410675,0.9852215396671925,0.0,TRUE
TRANSFORMER,Timor-Leste,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-3-0-1-2,0.10235580056905746,0.1416957676410675,0.7223631465714422,0.0,TRUE
TRANSFORMER,Timor-Leste,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.06842527538537979,0.1416957676410675,0.48290274666995897,0.0,TRUE
TRANSFORMER,Timor-Leste,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-4-1-3-2,0.06349845230579376,0.1416957676410675,0.4481323144855181,0.0,TRUE
TRANSFORMER,Timor-Leste,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-0-4-1-3,0.18944919109344482,0.09916488826274872,1.9104462719856803,0.0,TRUE
TRANSFORMER,Timor-Leste,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-2-4-3-1,0.18675865232944489,0.09916488826274872,1.8833143020804548,0.0,TRUE
TRANSFORMER,Timor-Leste,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.03603055328130722,0.09916488826274872,0.3633398263490213,0.0,TRUE
TRANSFORMER,Timor-Leste,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-4-1-3,0.19479142129421234,0.09916488826274872,1.9643184670171783,0.0,TRUE
TRANSFORMER,Timor-Leste,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-2-4-3-1,0.2139182835817337,0.09916488826274872,2.1571978482437526,0.0,TRUE
TRANSFORMER,Timor-Leste,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.02452334761619568,0.09916488826274872,0.2472986966033609,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,3906.32177734375,4472.4541015625,0.8734179688907338,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-2-1-3-4,5293.17431640625,4472.4541015625,1.1835055645528083,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-2-1-0,7226.39306640625,4472.4541015625,1.6157556684330492,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,4036.98388671875,4472.4541015625,0.9026328264181372,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-2-4-1-3,7060.58740234375,4472.4541015625,1.5786830321807122,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-4-2-1,5050.52783203125,4472.4541015625,1.129252020779105,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-2-3-4,11959.2060546875,8216.3291015625,1.4555412650660764,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,6393.06591796875,8216.3291015625,0.778092727170943,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-1-3-4-0,8700.783203125,8216.3291015625,1.058962353573492,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-2-3-4,11227.0615234375,8216.3291015625,1.3664327931195512,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,2669.344482421875,8216.3291015625,0.3248828581993199,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-2-3-4-0,6746.5126953125,8216.3291015625,0.821110329432826,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-0-2-1,9531.623046875,7006.16796875,1.3604616802493785,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-4-2-3,8820.890625,7006.16796875,1.2590178631663282,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-4-3,7451.59326171875,7006.16796875,1.0635761653096965,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-3-0-1-2,10184.3017578125,7006.16796875,1.4536194112442218,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-2-4-3,8528.236328125,7006.16796875,1.2172469124582748,0.0,TRUE
TRANSFORMER,United Kingdom of Great Britain and Northern Ireland,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-2-1-3-4,6374.81396484375,7006.16796875,0.9098859737987566,0.0,TRUE
TRANSFORMER,Viet Nam,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,662.1510620117188,771.8125,0.8579169966950765,0.0,TRUE
TRANSFORMER,Viet Nam,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-2-4-1-3,1222.9349365234375,771.8125,1.5844974479208842,0.0,TRUE
TRANSFORMER,Viet Nam,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-3-4-1-2,1351.552490234375,771.8125,1.7511409704227063,0.0,TRUE
TRANSFORMER,Viet Nam,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,419.44873046875,771.8125,0.5434593641185521,0.0,TRUE
TRANSFORMER,Viet Nam,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-2-4-1-3,1403.1246337890625,771.8125,1.8179604940177343,0.0,TRUE
